"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MER129",4.03856473617656,-0.942525743956222,0.377421183816074,0.00239147577272661,0.012632201235145
"MER131",57.934582948903,1.03010180205583,0.261656733986984,8.48377691822761e-06,0.000117560908724011
"MER135",10.0531285761744,-3.54520613880889,0.420383209444059,1.37888049929672e-17,2.45210915458266e-15
"MER1B",346.378710590621,-0.390256683208538,0.125511936327514,0.00129520100492928,0.00755180039486087
"MER20B",84.5429341848777,-1.2635923980157,0.167148514986613,7.57766803047587e-15,8.08537178851776e-13
"MER21A",104.271167298324,1.02850433477814,0.332149392095185,0.000180220232763949,0.00151413376660735
"MER21C",686.870013564551,0.647959761747084,0.194424899189926,0.000249503654125935,0.00195750293347333
"MER34",14.8583219633121,-0.544659411345624,0.215998509198271,0.00526779044437918,0.024870497363507
"MER34-int",28.5938245498854,0.939666597498667,0.552707788559795,0.00636977574889356,0.0291697455968645
"MER34A1",82.4235494125464,1.27690486924343,0.236011711440296,4.86061303925302e-09,1.72875803762766e-07
"MER34B",37.7409300795782,0.872273713753348,0.402143789450404,0.00334790227935854,0.0170105320575027
"MER41-int",3.27628151250959,-1.2614338350856,0.653729305291614,0.00854765801419908,0.0370745979721562
"MER41G",15.2156977112155,1.27923463401505,0.529919887108523,0.000912262644625797,0.00586376049286582
"MER45A",3.46169576240629,-0.914363387176816,0.267406863359027,0.000162599990106883,0.00140509328794557
"MER48",29.0085341481933,1.76805677806379,0.515325695718272,0.00117786332864257,0.00706853042906353
"MER4A",94.0208614271909,0.529482689582085,0.246944866570444,0.0121183539589522,0.0491645767079923
"MER4A1",193.475715420229,0.890850052392624,0.177497346847007,8.55213654094397e-08,2.17264992599696e-06
"MER4A1_",227.256735422249,0.388735863390538,0.163807918211401,0.0106414195427938,0.0441805239383696
"MER4B",253.598621641016,0.832422501566037,0.313774630001763,0.0011791925176882,0.00706853042906353
"MER4B-int",103.638319431785,1.03274553643473,0.165993118545595,6.14959194043551e-11,3.12457838116414e-09
"MER4D0",40.8022138105948,-1.54196453651864,0.283035055777026,1.00766253613842e-08,3.07193121731343e-07
"MER4E",10.9492543249442,-2.30496658207263,0.348671570150179,7.98975796548424e-12,5.01474808774805e-10
"MER50-int",22.4486096157929,1.21004284251437,0.545434205180619,0.0013542229702854,0.0078105724826731
"MER50C",10.8386342564651,2.3900855801111,0.891819449525157,9.84726424172714e-05,0.000946579364497555
