"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"L1MC5",886.828674248527,-0.220647221344135,0.0483035839250422,2.74328146106424e-06,6.1183489555857e-05
"L1MD2",840.654017690118,-0.232185757053997,0.0451330769302776,1.18304093140082e-07,4.14627678814763e-06
"L1ME2",1020.53074428859,-0.429810246939817,0.0600889181091814,2.95525450100319e-13,2.9000897503178e-11
"L1ME3",598.754583042319,-0.336890600902215,0.0524176326388514,5.60390229561628e-11,4.58274676619287e-09
"L1ME3B",656.10602544403,-0.708922254894636,0.0617176938571292,2.14115664248583e-31,1.05059419257971e-28
"L1ME3C",143.691795891242,-0.335103363433374,0.0729550869917215,1.90621598212093e-06,4.52572568658388e-05
"L1ME3Cz",713.59716499842,-0.377692301963299,0.0808195407792189,1.20521385376108e-06,3.11241191708124e-05
"L1ME3F",276.301481772819,-0.524638803156862,0.08349069231596,7.5282833668061e-11,5.83243848207293e-09
"L1ME4b",973.343233626356,-0.108310594127351,0.0421491357064661,0.00803572027417138,0.0439724172623802
"L1MEa",56.409577715379,-2.5876340250101,0.330312320145182,1.26124869745871e-15,1.32611291618515e-13
"L1MEb",52.7568580106375,-0.456999782709883,0.114892430569285,2.05808594969888e-05,0.000352267734646134
"L1MEc",1270.02184900394,0.163767223239243,0.0608075112220144,0.00545415577248669,0.0327914419860329
"L1MEg",594.093757009316,-0.185076963445312,0.0586253718574714,0.00116793055826949,0.0100537648056882
"L1MEh",85.957051856963,-0.314831794583826,0.102726136529732,0.00104928863988263,0.00908560516416023
"L1P1",111.186569787891,0.607812470572579,0.153798473182537,1.03477691653373e-05,0.000200419950149691
"L1P2",318.276938106099,0.424705112711857,0.130701709308975,0.000306993143156814,0.00332274931416787
"L1P4a",29.4151582942018,0.538639014044576,0.283906628329902,0.00659057058334783,0.0381941728294804
"L1P4e",18.2447833820497,-0.807205727043313,0.24898364910014,0.000150866679044048,0.00191444613407619
"L1PA11",356.871813312552,-0.377046978495579,0.107269672705106,0.00017358874159532,0.00212935523023592
"L1PA15",509.134159526295,0.200878464853138,0.0788687654082541,0.00788373748111171,0.0436272991435957
