"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MLT1E2-int",22.9490619011551,0.613174622071385,0.120208344619646,1.77237966656848e-08,2.46538011619676e-06
"MLT1E3-int",51.4804411276844,0.435622714295347,0.144196244559511,0.000130059140036717,0.00376900549564736
"MLT1F1-int",64.6784060613639,1.1031686651187,0.137344697117142,3.47524436828575e-17,4.83406491628548e-14
"MLT1G1",317.040198221095,-0.236771022726814,0.0798248448971584,0.000444981116760761,0.0102361211125462
"MLT1H-int",33.5325064981995,0.373465929480187,0.113222425776136,6.55350436774976e-05,0.00253220127098331
"MLT1H1",265.600880121709,0.454923220262335,0.11443560341433,3.98710023252126e-06,0.000252093473792594
"MLT1I",167.582840754582,-0.169675962690251,0.0467545392891151,7.46265652879892e-05,0.00266168082860495
"MLT1L",261.863445235286,0.121362786178442,0.0321745149075169,7.04888756891358e-05,0.00258026384430494
"MLT1M",38.7238686840531,-0.29995468254451,0.08110614351947,2.2238787594235e-05,0.000997875920760674
"MLT2B4",211.348343485472,0.245620131100623,0.0753314839093126,0.000121500308432435,0.00367406367455473
"MSTB2-int",1.77086039730743,-0.545433312605829,0.224821855750099,0.00100453675423079,0.0196804313399299
"SATR2",27.3150143201939,-0.448955696881394,0.215313040831315,0.001816281776924,0.0288487887215628
"SSU-rRNA_Hsa",144758.987283344,0.83878403300458,0.199645057815277,0.000334092548343975,0.00863858697820085
"SVA_B",447.445211502147,-0.32741316964871,0.126912331835361,0.000769416510934898,0.0159740054732902
"THE1A-int",556.161742158639,0.262415750459502,0.0780764812049537,8.93893268037141e-05,0.00303269642887723
"THE1C",296.104208099793,0.141735318861061,0.0302043099099785,1.0343766401022e-06,0.000101554594606355
"Tigger10",27.3139636624928,-0.195910572660095,0.0854718321040474,0.00420400273660774,0.046782142452971
"Tigger2b_Pri",85.4944676648561,-0.138471195658452,0.0529050229850033,0.00334251550482698,0.0407845532211784
"UCON132b",2.01722760812482,0.442972969682537,0.203501959668603,0.00136836796760752,0.0244025620890007
